custom/best_energy,env4/episode_return_disc,env17/episode_return,env66/episode_return_disc,env1/episode_return,env44/episode_return_disc,env31/episode_return,env43/episode_return_disc,env16/episode_return_disc,env69/episode_return,env53/episode_return,env51/episode_return,env21/episode_return,env1/episode_return_disc,env27/episode_return,env57/episode_return_disc,env76/episode_return_disc,env59/episode_return,env12/episode_return_disc,env45/episode_return_disc,env78/episode_return,env50/episode_return_disc,env53/episode_return_disc,env41/episode_return_disc,env77/episode_return_disc,env5/episode_return_disc,env9/episode_return_disc,env29/episode_return_disc,env2/episode_return,env37/episode_return_disc,env5/episode_return,env33/episode_return_disc,env35/episode_return,env61/episode_return,env35/episode_return_disc,env22/episode_return,env71/episode_return_disc,env75/episode_return_disc,env60/episode_return,env73/episode_return_disc,env7/episode_return,env17/episode_return_disc,env33/episode_return,env3/episode_return,env39/episode_return_disc,env68/episode_return,env29/episode_return,env15/episode_return_disc,env50/episode_return,env68/episode_return_disc,env40/episode_return_disc,env58/episode_return,env55/episode_return_disc,env23/episode_return_disc,env63/episode_return,env59/episode_return_disc,env67/episode_return_disc,env65/episode_return_disc,env69/episode_return_disc,env76/episode_return,env46/episode_return_disc,env18/episode_return,env48/episode_return_disc,env9/episode_return,env25/episode_return,env28/episode_return_disc,env64/episode_return,env71/episode_return,env3/episode_return_disc,env37/episode_return,env56/episode_return_disc,env0/episode_return_disc,env67/episode_return,env73/episode_return,env62/episode_return_disc,env21/episode_return_disc,env32/episode_return_disc,env41/episode_return,env0/episode_return,env47/episode_return,env42/episode_return_disc,env13/episode_return,env30/episode_return_disc,env38/episode_return_disc,env32/episode_return,env30/episode_return,env10/episode_return,env16/episode_return,env70/episode_return_disc,env52/episode_return,env75/episode_return,env19/episode_return_disc,env58/episode_return_disc,env45/episode_return,env22/episode_return_disc,env11/episode_return,env34/episode_return_disc,env43/episode_return,env6/episode_return_disc,env48/episode_return,env55/episode_return,env65/episode_return,env78/episode_return_disc,env13/episode_return_disc,env47/episode_return_disc,env6/episode_return,env42/episode_return,env72/episode_return_disc,env34/episode_return,env79/episode_return_disc,env26/episode_return,env36/episode_return,env64/episode_return_disc,env25/episode_return_disc,env51/episode_return_disc,env14/episode_return_disc,env18/episode_return_disc,env61/episode_return_disc,env70/episode_return,env49/episode_return_disc,env8/episode_return_disc,env39/episode_return,env44/episode_return,env24/episode_return,env72/episode_return,env46/episode_return,env74/episode_return_disc,env12/episode_return,env11/episode_return_disc,env7/episode_return_disc,env62/episode_return,env24/episode_return_disc,env19/episode_return,env20/episode_return_disc,env77/episode_return,env60/episode_return_disc,env4/episode_return,env49/episode_return,env27/episode_return_disc,env14/episode_return,env38/episode_return,env20/episode_return,env52/episode_return_disc,env23/episode_return,env8/episode_return,env26/episode_return_disc,env66/episode_return,env79/episode_return,env15/episode_return,env57/episode_return,env10/episode_return_disc,env54/episode_return,env56/episode_return,env63/episode_return_disc,env36/episode_return_disc,env74/episode_return,env28/episode_return,env54/episode_return_disc,env2/episode_return_disc,env40/episode_return,env31/episode_return_disc,time/total_timesteps,eval/mean_reward,eval/mean_ep_length,time/iterations,time/time_elapsed,rollout/ep_rew_mean,rollout/ep_len_mean,time/fps,train/loss,train/explained_variance,train/clip_fraction,train/clip_range,train/learning_rate,train/approx_kl,train/n_updates,train/value_loss,train/entropy_loss,train/policy_gradient_loss
6,15.225289344787598,16.66666603088379,15.225289344787598,16.66666603088379,15.225289344787598,16.66666603088379,15.225289344787598,15.225289344787598,16.66666603088379,16.66666603088379,16.66666603088379,16.66666603088379,15.225289344787598,16.66666603088379,15.225289344787598,15.225289344787598,16.66666603088379,15.225289344787598,15.225289344787598,16.66666603088379,15.225289344787598,15.225289344787598,15.225289344787598,15.225289344787598,15.225289344787598,15.225289344787598,15.225289344787598,16.66666603088379,15.225289344787598,16.66666603088379,15.225289344787598,16.66666603088379,16.66666603088379,15.225289344787598,16.66666603088379,15.225289344787598,15.225289344787598,16.66666603088379,15.225289344787598,16.66666603088379,15.225289344787598,16.66666603088379,16.66666603088379,15.225289344787598,16.66666603088379,16.66666603088379,15.225289344787598,16.66666603088379,15.225289344787598,15.225289344787598,16.66666603088379,15.225289344787598,15.225289344787598,16.66666603088379,15.225289344787598,15.225289344787598,15.225289344787598,15.225289344787598,16.66666603088379,15.225289344787598,16.66666603088379,15.225289344787598,16.66666603088379,16.66666603088379,15.225289344787598,16.66666603088379,16.66666603088379,15.225289344787598,16.66666603088379,15.225289344787598,15.225289344787598,16.66666603088379,16.66666603088379,15.225289344787598,15.225289344787598,15.225289344787598,16.66666603088379,16.66666603088379,16.66666603088379,15.225289344787598,16.66666603088379,15.225289344787598,15.225289344787598,16.66666603088379,16.66666603088379,16.66666603088379,16.66666603088379,15.225289344787598,16.66666603088379,16.66666603088379,15.225289344787598,15.225289344787598,16.66666603088379,15.225289344787598,16.66666603088379,15.225289344787598,16.66666603088379,15.225289344787598,16.66666603088379,16.66666603088379,16.66666603088379,15.225289344787598,15.225289344787598,15.225289344787598,16.66666603088379,16.66666603088379,15.225289344787598,16.66666603088379,15.225289344787598,16.66666603088379,16.66666603088379,15.225289344787598,15.225289344787598,15.225289344787598,15.225289344787598,15.225289344787598,15.225289344787598,16.66666603088379,15.225289344787598,15.225289344787598,16.66666603088379,16.66666603088379,16.66666603088379,16.66666603088379,16.66666603088379,15.225289344787598,16.66666603088379,15.225289344787598,15.225289344787598,16.66666603088379,15.225289344787598,16.66666603088379,15.225289344787598,16.66666603088379,15.225289344787598,16.66666603088379,16.66666603088379,15.225289344787598,16.66666603088379,16.66666603088379,16.66666603088379,15.225289344787598,16.66666603088379,16.66666603088379,15.225289344787598,16.66666603088379,16.66666603088379,16.66666603088379,16.66666603088379,15.225289344787598,16.66666603088379,16.66666603088379,15.225289344787598,15.225289344787598,16.66666603088379,16.66666603088379,15.225289344787598,15.225289344787598,16.66666603088379,15.225289344787598,,,,,,,,,,,,,,,,,,
6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,15.225289344787598,16.66666603088379,15.225289344787598,16.66666603088379,15.225289344787598,16.66666603088379,15.225289344787598,15.225289344787598,16.66666603088379,16.66666603088379,16.66666603088379,16.66666603088379,15.225289344787598,16.66666603088379,15.225289344787598,15.225289344787598,16.66666603088379,15.225289344787598,15.225289344787598,16.66666603088379,15.225289344787598,15.225289344787598,15.225289344787598,15.225289344787598,15.225289344787598,15.225289344787598,15.225289344787598,16.66666603088379,15.225289344787598,16.66666603088379,15.225289344787598,16.66666603088379,16.66666603088379,15.225289344787598,16.66666603088379,15.225289344787598,15.225289344787598,16.66666603088379,15.225289344787598,16.66666603088379,15.225289344787598,16.66666603088379,16.66666603088379,15.225289344787598,16.66666603088379,16.66666603088379,15.225289344787598,16.66666603088379,15.225289344787598,15.225289344787598,16.66666603088379,15.225289344787598,15.225289344787598,16.66666603088379,15.225289344787598,15.225289344787598,15.225289344787598,15.225289344787598,16.66666603088379,15.225289344787598,16.66666603088379,15.225289344787598,16.66666603088379,16.66666603088379,15.225289344787598,16.66666603088379,16.66666603088379,15.225289344787598,16.66666603088379,15.225289344787598,15.225289344787598,16.66666603088379,16.66666603088379,15.225289344787598,15.225289344787598,15.225289344787598,16.66666603088379,16.66666603088379,16.66666603088379,15.225289344787598,16.66666603088379,15.225289344787598,15.225289344787598,16.66666603088379,16.66666603088379,16.66666603088379,16.66666603088379,15.225289344787598,16.66666603088379,16.66666603088379,15.225289344787598,15.225289344787598,16.66666603088379,15.225289344787598,16.66666603088379,15.225289344787598,16.66666603088379,15.225289344787598,16.66666603088379,16.66666603088379,16.66666603088379,15.225289344787598,15.225289344787598,15.225289344787598,16.66666603088379,16.66666603088379,15.225289344787598,16.66666603088379,15.225289344787598,16.66666603088379,16.66666603088379,15.225289344787598,15.225289344787598,15.225289344787598,15.225289344787598,15.225289344787598,15.225289344787598,16.66666603088379,15.225289344787598,15.225289344787598,16.66666603088379,16.66666603088379,16.66666603088379,16.66666603088379,16.66666603088379,15.225289344787598,16.66666603088379,15.225289344787598,15.225289344787598,16.66666603088379,15.225289344787598,16.66666603088379,15.225289344787598,16.66666603088379,15.225289344787598,16.66666603088379,16.66666603088379,15.225289344787598,16.66666603088379,16.66666603088379,16.66666603088379,15.225289344787598,16.66666603088379,16.66666603088379,15.225289344787598,16.66666603088379,16.66666603088379,16.66666603088379,16.66666603088379,15.225289344787598,16.66666603088379,16.66666603088379,15.225289344787598,15.225289344787598,16.66666603088379,16.66666603088379,15.225289344787598,15.225289344787598,16.66666603088379,15.225289344787598,32000,16.666666999999997,10.0,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32000,,,20,6068,16.666666999999997,10.0,5,,,,,,,,,,
6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.09238852560520172,0.9539720974862576,0.3431250079069287,0.2,0.0003,0.041574955,80,0.015766386548057197,-5.624326705932617,-0.034625226302523515
6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,15.225289344787598,16.66666603088379,15.225289344787598,16.66666603088379,15.225289344787598,16.66666603088379,15.225289344787598,15.225289344787598,16.66666603088379,16.66666603088379,16.66666603088379,16.66666603088379,15.225289344787598,16.66666603088379,15.225289344787598,15.225289344787598,16.66666603088379,15.225289344787598,15.225289344787598,16.66666603088379,15.225289344787598,15.225289344787598,15.225289344787598,15.225289344787598,15.225289344787598,15.225289344787598,15.225289344787598,16.66666603088379,15.225289344787598,16.66666603088379,15.225289344787598,16.66666603088379,16.66666603088379,15.225289344787598,16.66666603088379,15.225289344787598,15.225289344787598,16.66666603088379,15.225289344787598,16.66666603088379,15.225289344787598,16.66666603088379,16.66666603088379,15.225289344787598,16.66666603088379,16.66666603088379,15.225289344787598,16.66666603088379,15.225289344787598,15.225289344787598,16.66666603088379,15.225289344787598,15.225289344787598,16.66666603088379,15.225289344787598,15.225289344787598,15.225289344787598,15.225289344787598,16.66666603088379,15.225289344787598,16.66666603088379,15.225289344787598,16.66666603088379,16.66666603088379,15.225289344787598,16.66666603088379,16.66666603088379,15.225289344787598,16.66666603088379,15.225289344787598,15.225289344787598,16.66666603088379,16.66666603088379,15.225289344787598,15.225289344787598,15.225289344787598,16.66666603088379,16.66666603088379,16.66666603088379,15.225289344787598,16.66666603088379,15.225289344787598,15.225289344787598,16.66666603088379,16.66666603088379,16.66666603088379,16.66666603088379,15.225289344787598,16.66666603088379,16.66666603088379,15.225289344787598,15.225289344787598,16.66666603088379,15.225289344787598,16.66666603088379,15.225289344787598,16.66666603088379,15.225289344787598,16.66666603088379,16.66666603088379,16.66666603088379,15.225289344787598,15.225289344787598,15.225289344787598,16.66666603088379,16.66666603088379,15.225289344787598,16.66666603088379,15.225289344787598,16.66666603088379,16.66666603088379,15.225289344787598,15.225289344787598,15.225289344787598,15.225289344787598,15.225289344787598,15.225289344787598,16.66666603088379,15.225289344787598,15.225289344787598,16.66666603088379,16.66666603088379,16.66666603088379,16.66666603088379,16.66666603088379,15.225289344787598,16.66666603088379,15.225289344787598,15.225289344787598,16.66666603088379,15.225289344787598,16.66666603088379,15.225289344787598,16.66666603088379,15.225289344787598,16.66666603088379,16.66666603088379,15.225289344787598,16.66666603088379,16.66666603088379,16.66666603088379,15.225289344787598,16.66666603088379,16.66666603088379,15.225289344787598,16.66666603088379,16.66666603088379,16.66666603088379,16.66666603088379,15.225289344787598,16.66666603088379,16.66666603088379,15.225289344787598,15.225289344787598,16.66666603088379,16.66666603088379,15.225289344787598,15.225289344787598,16.66666603088379,15.225289344787598,,,,,,,,,,,,,,,,,,
6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,15.225289344787598,16.66666603088379,15.225289344787598,16.66666603088379,15.225289344787598,16.66666603088379,15.225289344787598,15.225289344787598,16.66666603088379,16.66666603088379,16.66666603088379,16.66666603088379,15.225289344787598,16.66666603088379,15.225289344787598,15.225289344787598,16.66666603088379,15.225289344787598,15.225289344787598,16.66666603088379,15.225289344787598,15.225289344787598,15.225289344787598,15.225289344787598,15.225289344787598,15.225289344787598,15.225289344787598,16.66666603088379,15.225289344787598,16.66666603088379,15.225289344787598,16.66666603088379,16.66666603088379,15.225289344787598,16.66666603088379,15.225289344787598,15.225289344787598,16.66666603088379,15.225289344787598,16.66666603088379,15.225289344787598,16.66666603088379,16.66666603088379,15.225289344787598,16.66666603088379,16.66666603088379,15.225289344787598,16.66666603088379,15.225289344787598,15.225289344787598,16.66666603088379,15.225289344787598,15.225289344787598,16.66666603088379,15.225289344787598,15.225289344787598,15.225289344787598,15.225289344787598,16.66666603088379,15.225289344787598,16.66666603088379,15.225289344787598,16.66666603088379,16.66666603088379,15.225289344787598,16.66666603088379,16.66666603088379,15.225289344787598,16.66666603088379,15.225289344787598,15.225289344787598,16.66666603088379,16.66666603088379,15.225289344787598,15.225289344787598,15.225289344787598,16.66666603088379,16.66666603088379,16.66666603088379,15.225289344787598,16.66666603088379,15.225289344787598,15.225289344787598,16.66666603088379,16.66666603088379,16.66666603088379,16.66666603088379,15.225289344787598,16.66666603088379,16.66666603088379,15.225289344787598,15.225289344787598,16.66666603088379,15.225289344787598,16.66666603088379,15.225289344787598,16.66666603088379,15.225289344787598,16.66666603088379,16.66666603088379,16.66666603088379,15.225289344787598,15.225289344787598,15.225289344787598,16.66666603088379,16.66666603088379,15.225289344787598,16.66666603088379,15.225289344787598,16.66666603088379,16.66666603088379,15.225289344787598,15.225289344787598,15.225289344787598,15.225289344787598,15.225289344787598,15.225289344787598,16.66666603088379,15.225289344787598,15.225289344787598,16.66666603088379,16.66666603088379,16.66666603088379,16.66666603088379,16.66666603088379,15.225289344787598,16.66666603088379,15.225289344787598,15.225289344787598,16.66666603088379,15.225289344787598,16.66666603088379,15.225289344787598,16.66666603088379,15.225289344787598,16.66666603088379,16.66666603088379,15.225289344787598,16.66666603088379,16.66666603088379,16.66666603088379,15.225289344787598,16.66666603088379,16.66666603088379,15.225289344787598,16.66666603088379,16.66666603088379,16.66666603088379,16.66666603088379,15.225289344787598,16.66666603088379,16.66666603088379,15.225289344787598,15.225289344787598,16.66666603088379,16.66666603088379,15.225289344787598,15.225289344787598,16.66666603088379,15.225289344787598,33600,16.550000329999992,10.0,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33600,,,21,6271,16.666666999999997,10.0,5,,,,,,,,,,
6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.10560339689254761,0.9598383493721485,0.3442187555017881,0.2,0.0003,0.05335672,84,0.01320014747325331,-5.557490599155426,-0.045918292918941006
6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
